tops,bottoms,shoes,accessories
185922548.0,195733653.0,107279462.0,193708857.0
168190095.0,161469771.0,171805378.0,171166542.0
150189323.0,151000491.0,149743271.0,151386450.0
92183812.0,88156819.0,90625852.0,94702208.0
136785023.0,136476913.0,101884615.0,132851018.0
139085533.0,154722979.0,178206958.0,157787478.0
128181295.0,132785406.0,140996303.0,130509385.0
54076713.0,53208802.0,18867936.0,47873016.0
176167550.0,161297971.0,176162556.0,171491669.0
151087741.0,152162553.0,152089075.0,115629895.0
62983437.0,59618595.0,63099038.0,62178247.0
59326212.0,27879055.0,57227103.0,49008200.0
187839721.0,158186025.0,181303435.0,185187888.0
132007706.0,72133348.0,103963518.0,63641982.0
177494391.0,169813014.0,159364560.0,156631676.0
205466735.0,213231066.0,167246187.0,126550195.0
184545138.0,173409141.0,191642971.0,177028452.0
136469188.0,178813992.0,190470654.0,183418000.0
159932033.0,161435094.0,151957957.0,164973809.0
37657160.0,35116320.0,36774723.0,34744628.0
198292479.0,198906258.0,167265742.0,153100661.0
176675262.0,179028923.0,172461894.0,179253429.0
98193469.0,105930875.0,98747334.0,107753232.0
75984313.0,80284265.0,65189990.0,78566702.0
205424711.0,145342807.0,194846743.0,210781637.0
126859498.0,122993131.0,86450170.0,127595909.0
134945875.0,130480366.0,134945737.0,118413687.0
106738492.0,105806414.0,113129459.0,112915372.0
205915857.0,82923727.0,133800830.0,26270255.0
177434907.0,174112990.0,172402181.0,158357933.0
60089677.0,74086483.0,69262702.0,74440568.0
31929461.0,31116007.0,29191897.0,29910218.0
114880837.0,145660646.0,106236737.0,144334891.0
151483347.0,151872141.0,138022662.0,132503181.0
155607750.0,157061750.0,169050698.0,145164380.0
172493358.0,188330318.0,192634391.0,190181904.0
107351524.0,119851993.0,76111944.0,126530116.0
160111274.0,161425425.0,165901668.0,144809208.0
205037257.0,205470293.0,205471358.0,186107597.0
71327935.0,69182517.0,68531378.0,63390069.0
120020523.0,107418026.0,121444471.0,102932546.0
212014673.0,212014702.0,212014922.0,207156225.0
158171925.0,175502256.0,167656501.0,182859772.0
100470120.0,105141047.0,116758774.0,102932575.0
158765053.0,160415898.0,147885782.0,167972360.0
153362019.0,151851311.0,152958042.0,153540230.0
191100928.0,194282284.0,188883816.0,191305287.0
172915223.0,177235481.0,178961863.0,181003343.0
99502630.0,95997696.0,79390527.0,100005237.0
152925543.0,154352739.0,144744853.0,152805231.0
138191198.0,158205423.0,161497124.0,157606608.0
102590682.0,112812478.0,161017988.0,102945388.0
183309740.0,165781324.0,176978968.0,186764680.0
59162737.0,56869743.0,58412247.0,64725135.0
188227850.0,206384538.0,180792830.0,182079203.0
187708876.0,191723626.0,191494444.0,182763751.0
157808262.0,150645485.0,156458251.0,157691463.0
167663369.0,145798248.0,158584115.0,154785405.0
122248723.0,100521938.0,124720185.0,57635065.0
205683120.0,211071199.0,200532974.0,168679651.0
104595534.0,105149766.0,103251721.0,132328232.0
159187997.0,157086984.0,156445649.0,136401281.0
54252251.0,53490835.0,28350899.0,53533378.0
85320682.0,143136418.0,110418987.0,147783861.0
138551204.0,131009913.0,131559721.0,133996914.0
102428819.0,133612442.0,120542411.0,120095119.0
170867243.0,182436092.0,179803138.0,177988948.0
142949961.0,113262524.0,114682103.0,143261727.0
116577769.0,138217065.0,137496971.0,127059448.0
179106239.0,180946652.0,186111140.0,175182713.0
209512157.0,209512184.0,197903660.0,209512099.0
87870019.0,88894875.0,92299975.0,82574797.0
150976406.0,151238048.0,102720311.0,118792622.0
149275929.0,144855695.0,156445649.0,157533610.0
192170194.0,195128488.0,149755339.0,163529144.0
176739210.0,147542805.0,172010601.0,178810554.0
72858235.0,78552663.0,54605540.0,75158016.0
193479573.0,105091353.0,105609907.0,144713948.0
110620178.0,115200077.0,108678009.0,110643518.0
95617981.0,74633040.0,88426427.0,91898133.0
129446562.0,171870714.0,91831649.0,128545548.0
75584953.0,82471305.0,82302181.0,82535073.0
148897861.0,147954682.0,148203899.0,148071255.0
28538799.0,139712734.0,154436872.0,146256094.0
67617340.0,200413966.0,206012362.0,173492513.0
59218726.0,52475767.0,57734204.0,67022520.0
162350221.0,101849144.0,168871924.0,153914140.0
169583789.0,161576172.0,171246556.0,172243710.0
94790430.0,95042387.0,91825220.0,96143179.0
106269794.0,102496205.0,103441022.0,105854962.0
150144219.0,150190785.0,26150822.0,105687217.0
175215255.0,104637965.0,106915000.0,183697420.0
153767702.0,151428684.0,151762208.0,153894983.0
67631284.0,67995973.0,67175381.0,67122842.0
184154631.0,145740686.0,173279591.0,178000493.0
155595988.0,174120697.0,167169287.0,173136586.0
86819232.0,106870606.0,105265495.0,96112528.0
181885795.0,200269073.0,185508459.0,189764693.0
140588578.0,142304783.0,121414926.0,141462735.0
172057200.0,174150474.0,174150304.0,43232205.0
141002103.0,141362563.0,128100669.0,143215335.0
200769672.0,204162702.0,210602207.0,177180592.0
99122073.0,144582649.0,105732460.0,159548016.0
90148277.0,93404488.0,82348441.0,93828629.0
67500486.0,37614300.0,119689618.0,122115859.0
94762243.0,132451315.0,122781582.0,134019372.0
90618766.0,87502402.0,90616903.0,91358918.0
37458134.0,41399300.0,43128319.0,111358319.0
141928393.0,139777468.0,135776258.0,143488894.0
82180594.0,81571208.0,81237683.0,40238715.0
184681498.0,194931889.0,194063189.0,195702933.0
108215593.0,104519794.0,110684907.0,109059155.0
96480513.0,48357279.0,78697843.0,62178247.0
82217962.0,84927423.0,75144751.0,84991316.0
141165311.0,117974403.0,133359182.0,116248403.0
119641357.0,119826989.0,99936697.0,125595407.0
61260502.0,1431666.0,42061367.0,47818633.0
173722955.0,174766975.0,141722116.0,171971586.0
77775037.0,81665891.0,74329618.0,79704148.0
74804843.0,74727139.0,79956437.0,81679302.0
159388090.0,155441526.0,154086577.0,141608969.0
64150749.0,63671356.0,64217051.0,64223027.0
137784177.0,138547890.0,135593427.0,140315964.0
33878744.0,29867477.0,33166511.0,32181128.0
144223620.0,144899968.0,144847584.0,144403680.0
55217590.0,49950762.0,50439930.0,56383983.0
129339331.0,62011825.0,65388145.0,136185761.0
55677766.0,55671764.0,60424871.0,60032340.0
93459539.0,99932834.0,93339467.0,99298172.0
172853531.0,125927262.0,125730594.0,97195803.0
131479620.0,142369781.0,142407754.0,106623858.0
135946532.0,135710539.0,145336795.0,145088254.0
91310589.0,113497468.0,116759402.0,105554211.0
145946132.0,137772949.0,178092621.0,154686531.0
152798972.0,136294927.0,126428317.0,154092784.0
122067992.0,128172198.0,153667436.0,165370887.0
116238832.0,115024168.0,117521074.0,115258180.0
32643113.0,32829231.0,28656005.0,32940416.0
129750155.0,125789577.0,138438675.0,137684562.0
176800811.0,171251685.0,178684802.0,166084103.0
140765493.0,140765533.0,139659288.0,105456471.0
173099849.0,170494762.0,170534482.0,172064447.0
168441304.0,213703748.0,211101784.0,206545478.0
69787498.0,68676049.0,62523026.0,52224442.0
191427172.0,192405380.0,160110731.0,190543618.0
97959794.0,103922551.0,105058155.0,83513484.0
40356127.0,48998777.0,49569999.0,48083544.0
104721603.0,105185194.0,102458654.0,104210649.0
130462786.0,167244354.0,106146754.0,115337703.0
203666330.0,192010425.0,203402264.0,160087743.0
208695045.0,207205611.0,183249863.0,193870914.0
79629694.0,74330446.0,79566336.0,79629297.0
151878945.0,23411964.0,137069485.0,153356810.0
89659198.0,88986901.0,87190938.0,80098795.0
73297798.0,71832976.0,66841693.0,74117799.0
141694716.0,160809551.0,149260068.0,159992550.0
189968824.0,189043517.0,189897351.0,190490058.0
159226369.0,156115455.0,167306815.0,126131748.0
95974798.0,90618791.0,90977502.0,90211918.0
149791287.0,142786350.0,136654124.0,149017610.0
158084320.0,173983942.0,166966954.0,153490486.0
86341468.0,84992598.0,81511583.0,83914595.0
51541465.0,53209899.0,41288751.0,44465142.0
161811401.0,132697394.0,168220750.0,169543207.0
49032600.0,47380767.0,49270226.0,48121523.0
122194480.0,125638285.0,123275147.0,118981326.0
155892161.0,156767619.0,123735359.0,156458998.0
144551009.0,142384231.0,143875665.0,123229956.0
153252352.0,160185343.0,160538797.0,132231455.0
176845843.0,177431887.0,174458503.0,178722141.0
184728970.0,188238128.0,171745070.0,177500405.0
49810809.0,48098855.0,46481554.0,47764489.0
161587792.0,203145386.0,193809859.0,184416271.0
207235382.0,211341347.0,211030648.0,198240527.0
141726341.0,148496048.0,143254386.0,147734447.0
71210830.0,77475534.0,16052190.0,71274832.0
129494679.0,130305452.0,127886865.0,129335696.0
114418893.0,114220317.0,145845007.0,143312872.0
53324870.0,54467465.0,35159679.0,53933490.0
141948364.0,145017747.0,138200066.0,130270435.0
195697696.0,191542351.0,179539309.0,186753231.0
164255596.0,126320439.0,161620363.0,160111506.0
194650437.0,194642931.0,191106020.0,194216770.0
150289838.0,155408883.0,151291298.0,141683911.0
110929378.0,84643283.0,77932206.0,47190043.0
62481084.0,57644884.0,63103177.0,63478700.0
80215227.0,78097592.0,80614079.0,76325988.0
207215970.0,207213882.0,206418521.0,197672627.0
103214329.0,119117875.0,118209954.0,100925161.0
151729103.0,149674309.0,146413132.0,149636829.0
203915762.0,209568604.0,208969164.0,209552228.0
178411532.0,178820206.0,188780458.0,182339535.0
67747629.0,70780224.0,75803731.0,74343868.0
169156003.0,180804543.0,186098084.0,185178343.0
60491465.0,105334531.0,105854316.0,103928317.0
188686800.0,160840573.0,163266398.0,164313280.0
145954559.0,145948761.0,146476470.0,139422187.0
14353243.0,38634570.0,47274641.0,41205407.0
156469638.0,118295431.0,158606729.0,156758710.0
138974388.0,159130697.0,153175195.0,139258368.0
124960308.0,140617336.0,135648550.0,139330620.0
101473051.0,105518199.0,98178349.0,107647486.0
4514636.0,156214147.0,145691944.0,156694576.0
74352576.0,61940210.0,73988042.0,91161597.0
186803255.0,213908286.0,191234935.0,199685872.0
74285953.0,86694875.0,90786866.0,82332975.0
163082279.0,167200335.0,167201227.0,147933481.0
145016329.0,142563355.0,142487984.0,148340362.0
193021648.0,145397856.0,178726814.0,187985185.0
171361332.0,150730451.0,163320729.0,105567461.0
67404635.0,58774748.0,61570358.0,68154147.0
213203702.0,211775933.0,213129976.0,213207341.0
165170824.0,163425018.0,158643707.0,163567848.0
70857702.0,73582314.0,73260900.0,73364077.0
180495664.0,175416676.0,174526240.0,180813516.0
121867246.0,129638429.0,129327903.0,125977611.0
102444860.0,141405900.0,101663206.0,213477902.0
150962090.0,183642783.0,183735783.0,190295277.0
47615814.0,27892715.0,39266486.0,29517080.0
200277894.0,209055528.0,210837253.0,210957737.0
69936180.0,156942018.0,154808360.0,157021753.0
181559241.0,186468185.0,181748209.0,128623236.0
211671437.0,211585499.0,211586432.0,211586990.0
208881110.0,206367128.0,203212889.0,208898299.0
205022294.0,202863197.0,205230856.0,204372796.0
51041166.0,75703707.0,57406992.0,84086906.0
159966916.0,161169071.0,130881832.0,160467417.0
55982332.0,71039584.0,76994667.0,194801039.0
196922701.0,185779857.0,158292368.0,130956459.0
158900522.0,142487256.0,156893129.0,154192089.0
824484.0,111524794.0,111464926.0,80110080.0
109349226.0,201896123.0,197086187.0,95787218.0
18000041.0,138329354.0,87345741.0,123400338.0
141697574.0,157189310.0,145112504.0,151956651.0
181784880.0,192334126.0,152656155.0,186628610.0
153515930.0,151370338.0,154157404.0,152370342.0
47303898.0,48125898.0,49536368.0,49165508.0
56073470.0,69310211.0,56284742.0,70770979.0
166237957.0,195332417.0,204981944.0,200659556.0
177438774.0,161136578.0,203182788.0,200026104.0
86993657.0,83821438.0,87190776.0,76032399.0
111129139.0,130318312.0,126470047.0,111128165.0
37821955.0,52288738.0,107430387.0,88347990.0
72428876.0,73944136.0,73002098.0,73171564.0
141781025.0,123139859.0,143050686.0,18484490.0
125328093.0,109221081.0,146356864.0,114535269.0
94630971.0,94394030.0,91832888.0,90143082.0
215325003.0,215324476.0,212241762.0,210541767.0
63891394.0,60315461.0,63943143.0,63993803.0
41586019.0,12851989.0,70309097.0,67022520.0
54896120.0,43783041.0,57832451.0,56622809.0
131861801.0,138910369.0,140101579.0,126079819.0
76312055.0,82324979.0,50645036.0,81831113.0
196908175.0,142786350.0,138281035.0,156253237.0
71652230.0,81031114.0,79676853.0,80158280.0
71619978.0,53499082.0,72601131.0,72292062.0
200138015.0,194090579.0,209931765.0,179890595.0
80559032.0,73024465.0,106388950.0,108792421.0
61356298.0,61356284.0,61250579.0,61324069.0
64948515.0,91010446.0,57567813.0,72919055.0
58280591.0,57051807.0,24464782.0,56680532.0
187545933.0,194793887.0,186976692.0,168681490.0
153655266.0,148428044.0,149483141.0,113648482.0
156470436.0,155368328.0,156305410.0,144509879.0
185198333.0,185766426.0,185202438.0,180759559.0
163915848.0,164179900.0,163839349.0,162745810.0
31601973.0,37278802.0,29697042.0,12542202.0
122153731.0,122093301.0,116738372.0,126295564.0
128124608.0,107167271.0,184351022.0,107871592.0
125483701.0,127525233.0,123167271.0,128397163.0
28976492.0,18637906.0,32707822.0,33533655.0
76398372.0,57748951.0,76960063.0,76470255.0
151618167.0,160585414.0,148400518.0,156272415.0
154105963.0,155886052.0,155614528.0,153896185.0
78383058.0,73475267.0,79804197.0,79220888.0
76104775.0,72893994.0,76048293.0,77930818.0
77767091.0,98320106.0,103370780.0,78029835.0
12494513.0,12752804.0,13112933.0,12917035.0
135698190.0,160429992.0,157347643.0,144526487.0
101339926.0,18598960.0,78524182.0,121324475.0
140171417.0,144175231.0,113400126.0,145781824.0
127253933.0,201982108.0,205961338.0,58759716.0
116871462.0,112545149.0,124498035.0,117758479.0
145635144.0,126390601.0,136384557.0,145403095.0
177854951.0,104904853.0,72822417.0,148722381.0
168426965.0,171825105.0,174515056.0,166489955.0
153236628.0,151974073.0,154307254.0,156002800.0
146708776.0,148197190.0,141936173.0,145392440.0
65696545.0,76136515.0,71210763.0,73490228.0
145197202.0,134287048.0,155042083.0,121504478.0
80152487.0,79566342.0,52993669.0,62499657.0
131674286.0,134430799.0,106295042.0,131567645.0
147110114.0,153172301.0,147737701.0,153953172.0
142635293.0,42838380.0,41704466.0,151306440.0
64303614.0,59464509.0,37453368.0,64866724.0
197921444.0,200574066.0,200342764.0,200574173.0
46409605.0,46465333.0,37811431.0,57580966.0
88604036.0,97266277.0,103810198.0,103678982.0
149642121.0,156757626.0,151511658.0,156315988.0
145703278.0,125832427.0,106999308.0,45575579.0
202125772.0,197002559.0,202224552.0,190384278.0
208400961.0,150126055.0,211266897.0,181912664.0
142472036.0,134536717.0,181386196.0,176739790.0
211667402.0,211668565.0,211414149.0,211669271.0
104647017.0,110287448.0,106830010.0,106797768.0
64252793.0,62632638.0,61785809.0,61418819.0
146111004.0,144669840.0,143632016.0,110639590.0
143135813.0,84425599.0,136515877.0,81339759.0
153416335.0,151098437.0,154457739.0,149248055.0
63891443.0,65399741.0,64169958.0,63892164.0
146150111.0,118030958.0,147576869.0,155427723.0
147361327.0,185068922.0,153961796.0,82332975.0
146912763.0,104507168.0,53453474.0,128935179.0
82759574.0,85043554.0,81036755.0,82333357.0
111215828.0,109083902.0,111041189.0,109388933.0
97971027.0,95828892.0,99376531.0,93515907.0
177515600.0,164252891.0,188053847.0,164226919.0
143935052.0,110099931.0,142623631.0,137710146.0
199504767.0,208637999.0,204665104.0,208249303.0
198200981.0,198200618.0,198201136.0,134152831.0
144551009.0,139269134.0,142340582.0,140687112.0
152709422.0,147994531.0,155709979.0,158428842.0
191789350.0,191903220.0,191915445.0,192075659.0
93176978.0,68099096.0,142904443.0,112452909.0
55388612.0,52475767.0,38125039.0,54391918.0
52896483.0,14530250.0,53388308.0,54933000.0
79995158.0,74725195.0,72348388.0,73497222.0
161600753.0,71253883.0,171764311.0,139489750.0
195296123.0,202390699.0,200392561.0,202527449.0
142969413.0,136201216.0,145822248.0,143395225.0
119816062.0,119704953.0,118025068.0,119073792.0
184681498.0,52461210.0,101082559.0,67144823.0
165572276.0,176879887.0,176618419.0,170927300.0
213455290.0,213454706.0,213482572.0,213464726.0
187312569.0,179021256.0,187545676.0,181012464.0
165876794.0,166923868.0,149096333.0,93386420.0
204266804.0,191935442.0,210862620.0,201984716.0
133190380.0,131001404.0,129793211.0,132758733.0
118737199.0,60399018.0,92764391.0,111223146.0
213348630.0,209257245.0,213822411.0,180890091.0
141308497.0,136290724.0,141583383.0,134644827.0
82155816.0,83964339.0,80815493.0,67163912.0
202553609.0,202554319.0,202357837.0,202554622.0
4412983.0,32089988.0,32263204.0,31253774.0
120263353.0,115750680.0,118739301.0,121664928.0
126394831.0,138337337.0,139504923.0,142845377.0
194442965.0,192547161.0,206832179.0,205433815.0
38323067.0,8292799.0,28049852.0,38300101.0
186704071.0,171249583.0,135687465.0,190973602.0
113666906.0,113500514.0,114414381.0,110063265.0
134375637.0,53465045.0,129414034.0,112033521.0
17724601.0,17723114.0,16075549.0,15609704.0
214515102.0,182671291.0,214519972.0,214515601.0
81826143.0,75237354.0,75237185.0,76994292.0
168605428.0,91667307.0,130644318.0,156487836.0
206442977.0,191391410.0,183529546.0,207795709.0
165536970.0,188194307.0,134418461.0,185401415.0
191662616.0,183154971.0,197629069.0,188643209.0
76844933.0,78152264.0,77512865.0,62919469.0
144343474.0,133694835.0,143758782.0,142285131.0
49933292.0,48304147.0,49933193.0,38715274.0
79126826.0,79145228.0,87456909.0,76250492.0
164309647.0,165083832.0,166173733.0,165481383.0
134820137.0,138391239.0,125860839.0,78746741.0
108983123.0,98773831.0,100988216.0,109241022.0
142726149.0,136624952.0,137452857.0,137516582.0
145295034.0,150339336.0,118201980.0,149868355.0
82171339.0,83319260.0,80250098.0,78822097.0
158224683.0,165308099.0,164223483.0,166261285.0
104426445.0,101587428.0,99989430.0,85301701.0
206236067.0,203066576.0,207600790.0,210106967.0
112121489.0,111411012.0,112220803.0,99561289.0
162381218.0,142062141.0,167910834.0,164722140.0
165583377.0,156255535.0,162915680.0,148066008.0
132175513.0,120599452.0,126990170.0,127821939.0
91777432.0,70141089.0,21111692.0,98287487.0
184194929.0,167013721.0,186572359.0,124471487.0
204293415.0,144142075.0,196262344.0,192290245.0
77365928.0,73473234.0,69286138.0,50363701.0
155434367.0,150986719.0,146833628.0,155312114.0
