ID,Semantic Category
51166939,bottoms
196350789,bottoms
208589480,bottoms
194618095,tops
177494837,jewellery
195799705,shoes
162210719,shoes
120467868,accessories
207488797,jewellery
170489898,bottoms
207717985,tops
164730803,jewellery
202861699,tops
121179908,jewellery
120267303,jewellery
109598340,tops
209022414,tops
209338518,bottoms
147526690,jewellery
160727256,jewellery
138631332,jewellery
8110453,jewellery
175894064,jewellery
164790553,bottoms
156913620,bottoms
5009200,jewellery
100288722,jewellery
146598429,bottoms
160192547,jewellery
159766677,jewellery
199266120,shoes
209788541,shoes
141198316,jewellery
201542935,tops
205170950,shoes
213503698,shoes
203837324,accessories
192798344,accessories
6661187,tops
213084799,tops
213084798,tops
187901739,jewellery
196301012,shoes
194108961,shoes
201951948,shoes
198166094,shoes
96892711,bottoms
131045931,shoes
14413786,bottoms
209319943,jewellery
63050664,shoes
151407773,tops
154485780,tops
107634006,shoes
122524757,shoes
185293541,accessories
119737714,bottoms
147588976,jewellery
193779439,bottoms
83323418,shoes
194475505,shoes
168214996,shoes
120263353,tops
156366041,shoes
173811442,tops
193906957,tops
112233822,tops
131633454,shoes
198245925,tops
146315787,jewellery
197570882,shoes
55431958,bottoms
64028078,jewellery
202252297,tops
182777484,bottoms
171344322,shoes
136409613,shoes
202902895,jewellery
150366254,bottoms
146415895,shoes
93218787,tops
59872670,jewellery
132428330,shoes
140901067,jewellery
200415184,accessories
145104498,shoes
171521689,jewellery
132378451,shoes
196216879,tops
152866507,shoes
147239653,jewellery
96367583,tops
166484778,bottoms
121642192,jewellery
177240180,jewellery
210901821,shoes
144185596,bottoms
96280180,jewellery
187527946,bottoms
172113634,shoes
63297294,jewellery
196186915,jewellery
195438883,jewellery
141242591,bottoms
191051540,jewellery
213378697,shoes
161588879,jewellery
153900258,shoes
191067732,jewellery
93371322,bottoms
202915078,shoes
181863696,shoes
173867048,accessories
210817430,shoes
199520621,bottoms
204364980,bottoms
153896251,shoes
73503997,tops
173215724,shoes
204281473,shoes
129574936,bottoms
152478683,tops
191959095,shoes
163335032,jewellery
181234498,tops
193956118,jewellery
182757526,tops
180537825,jewellery
144585359,jewellery
156933576,tops
158023278,bottoms
101087212,tops
76625251,shoes
183579809,tops
184247665,tops
187121796,bottoms
106754304,shoes
91659934,tops
206734969,shoes
159834515,bottoms
195094992,jewellery
204635284,bottoms
135464746,shoes
178881663,shoes
195225978,tops
176459848,shoes
164560993,tops
206780387,tops
171683653,shoes
206355314,bottoms
152285661,jewellery
196346614,bottoms
202221919,bottoms
143167489,shoes
209570965,tops
165398225,jewellery
205635765,jewellery
130447138,shoes
129658188,jewellery
169258461,shoes
105126656,bottoms
99932834,bottoms
147221330,tops
210837253,shoes
212939268,bottoms
179831388,shoes
134945737,shoes
159960410,shoes
202873096,tops
160807653,bottoms
202832298,bottoms
110769751,jewellery
205364246,tops
180392687,shoes
149040351,tops
102740336,jewellery
176006195,bottoms
104424511,bottoms
197980392,tops
66111020,jewellery
179035669,shoes
181633911,tops
159357357,tops
140210174,tops
81238734,bottoms
199551850,tops
206738771,tops
146241367,shoes
188782364,bottoms
187978067,jewellery
29180747,tops
208416132,tops
194733454,shoes
173099849,tops
160820663,bottoms
188156271,shoes
202001669,jewellery
152883565,bottoms
175030948,shoes
161620510,tops
206068267,jewellery
157786662,bottoms
55373470,jewellery
156765025,jewellery
138684170,jewellery
137949245,tops
204003152,shoes
178816376,shoes
194005702,shoes
131402635,shoes
88222938,tops
143140071,jewellery
111832838,bottoms
181492893,jewellery
209951854,shoes
165560448,bottoms
179091354,tops
187829647,shoes
35801706,bottoms
210031241,jewellery
171214597,bottoms
168896300,jewellery
182085837,shoes
149096977,jewellery
172684698,jewellery
207197210,shoes
172725196,bottoms
207567030,jewellery
134386259,shoes
207320560,tops
156806835,bottoms
143579582,tops
190261456,shoes
102607958,shoes
170317333,bottoms
205466632,tops
190261458,tops
102212108,jewellery
66630759,bottoms
127061575,tops
157601049,tops
158022491,shoes
171780157,jewellery
133052423,tops
109594001,tops
152136362,tops
204295295,tops
57985438,jewellery
194278566,bottoms
188317869,bottoms
157341829,tops
166466878,jewellery
112252176,bottoms
163794712,jewellery
143185289,bottoms
203899316,tops
125470193,tops
134999054,shoes
188835729,tops
175345491,jewellery
160856318,jewellery
175345493,tops
149579931,bottoms
195189411,bottoms
142500072,shoes
142912594,shoes
117171767,shoes
62181828,tops
191050602,shoes
17534464,jewellery
112217636,bottoms
200804541,bottoms
119012414,jewellery
117810210,shoes
181681086,shoes
179006617,bottoms
196687974,shoes
184121261,bottoms
164431938,jewellery
190041292,jewellery
136147640,shoes
129373562,jewellery
119529198,tops
158334206,bottoms
173295151,tops
134915374,tops
188372058,jewellery
114564682,shoes
200728346,tops
96103005,accessories
89576385,shoes
202626969,jewellery
212912949,shoes
207519706,bottoms
134051903,tops
181596572,jewellery
145704236,tops
38400478,accessories
105172736,shoes
106192731,shoes
62424967,shoes
102106885,tops
134503758,jewellery
212286008,shoes
151099031,bottoms
131914887,jewellery
207009804,shoes
117626675,jewellery
148762964,jewellery
201906231,jewellery
151182640,tops
214787973,bottoms
213238082,tops
174470013,bottoms
173967229,jewellery
197423739,shoes
134882463,jewellery
192933030,shoes
107351524,tops
168237954,tops
167587292,tops
156677780,jewellery
190777937,shoes
146272100,tops
144439975,shoes
188668648,tops
189755553,jewellery
164733593,jewellery
165799671,tops
174178307,tops
140052556,shoes
206221315,jewellery
185402485,jewellery
124309654,shoes
202038463,shoes
194327884,jewellery
32563181,tops
195299846,tops
146383947,jewellery
130726009,shoes
174212018,tops
165282034,tops
132016832,jewellery
167746583,shoes
138910369,bottoms
119224086,bottoms
130114470,jewellery
170046349,tops
190231532,jewellery
132150188,bottoms
155818915,bottoms
179338735,tops
187987581,jewellery
154747659,shoes
135749600,jewellery
162872873,tops
135184957,jewellery
160532822,tops
138013668,bottoms
184902964,shoes
159074615,shoes
152523590,jewellery
122174841,tops
84067537,jewellery
203607641,shoes
213410828,bottoms
190999326,tops
135531863,bottoms
191642778,bottoms
192918439,bottoms
212032263,shoes
170654146,shoes
40052508,jewellery
129001201,tops
153807671,bottoms
212806812,shoes
188547625,jewellery
77835262,tops
152568257,tops
193428023,shoes
116091727,accessories
181145767,bottoms
203523470,bottoms
166966900,shoes
202574526,jewellery
150897151,tops
160770230,bottoms
132358014,jewellery
194294768,shoes
111166399,tops
173321074,jewellery
211159880,tops
163200752,tops
61370225,jewellery
166403553,shoes
143371562,shoes
106740940,bottoms
141656900,tops
169542693,tops
204805317,tops
182058365,tops
191695980,jewellery
187716249,jewellery
91010793,tops
178459416,tops
148761608,jewellery
187169022,bottoms
145252306,tops
215151689,shoes
129432651,shoes
92211022,shoes
206302833,bottoms
211069946,jewellery
194963625,tops
206291309,tops
191370822,bottoms
178719111,jewellery
176958236,tops
124761520,bottoms
205262996,shoes
147108645,tops
141663938,shoes
205724790,tops
169119610,bottoms
136315770,jewellery
112914938,shoes
158317642,tops
132741040,shoes
208640447,shoes
157558213,shoes
164104964,tops
202538972,shoes
61292457,bottoms
140547796,bottoms
210498361,shoes
174959533,jewellery
202994725,jewellery
180511098,bottoms
207880726,bottoms
51890623,tops
135010180,jewellery
168291111,bottoms
175905114,shoes
88408415,shoes
161173189,jewellery
154979286,jewellery
189792789,accessories
137825773,bottoms
145312150,shoes
129053995,shoes
159267619,shoes
116275765,accessories
187956064,tops
103255881,shoes
59449529,shoes
160723748,jewellery
191187870,jewellery
87129405,bottoms
111215042,shoes
75780314,tops
151363261,tops
164370313,tops
176742673,jewellery
200344957,tops
195160666,tops
129339404,bottoms
156912836,accessories
188934526,tops
139042227,bottoms
116103769,shoes
145311170,tops
159997114,jewellery
181437630,jewellery
176643263,bottoms
60727703,shoes
210324275,shoes
204628214,shoes
130361751,shoes
208990887,tops
183336375,tops
125976857,shoes
180881339,bottoms
173618913,shoes
157472228,jewellery
186604520,jewellery
131042947,shoes
156591456,bottoms
158055718,bottoms
189572218,shoes
170552393,shoes
208059995,shoes
204903141,bottoms
74623896,jewellery
182602020,shoes
7273629,tops
147363030,shoes
203924429,shoes
25465693,tops
148203899,shoes
202838974,shoes
177162449,tops
31632565,shoes
157434368,shoes
184544990,tops
111562476,shoes
90613138,shoes
165521060,tops
189276720,tops
154511342,tops
142204240,jewellery
120085911,jewellery
137893977,jewellery
154907867,jewellery
214083253,shoes
116676471,jewellery
207080197,jewellery
179064308,jewellery
194213824,shoes
110589594,bottoms
204623530,shoes
202016103,tops
126042361,tops
148778140,jewellery
182261561,shoes
156735588,shoes
150442529,shoes
182309591,tops
86936409,jewellery
136200582,bottoms
194136050,jewellery
139052423,tops
189437212,jewellery
206130873,tops
191762902,bottoms
193145250,bottoms
159921672,tops
206462677,shoes
211311029,accessories
124853835,jewellery
126833972,tops
192891234,tops
116677780,shoes
148926685,tops
12521429,tops
194422099,shoes
154713778,tops
210945933,jewellery
58715440,jewellery
156929809,shoes
143410023,shoes
72663930,shoes
189477273,accessories
18389144,shoes
156288887,shoes
174783612,bottoms
191558902,tops
146324638,shoes
176813616,jewellery
166181239,bottoms
191372406,tops
140634640,shoes
141831075,bottoms
169911763,bottoms
204372929,tops
94479770,jewellery
16761297,jewellery
197770304,jewellery
201296276,tops
212721583,shoes
88977898,tops
134076125,tops
195287638,shoes
194288852,shoes
211345410,jewellery
197918501,tops
49213997,bottoms
142595455,jewellery
211088746,jewellery
170990198,tops
189747650,shoes
158680148,jewellery
87011074,accessories
114099495,shoes
204662520,shoes
192488944,jewellery
200704551,shoes
46091450,tops
208559302,bottoms
212796127,shoes
78481865,jewellery
98888108,tops
207551204,shoes
214625839,bottoms
201936829,bottoms
151392250,shoes
200129643,jewellery
117081819,jewellery
195779978,tops
165596324,bottoms
215209126,tops
114540303,jewellery
215209122,tops
211199056,shoes
193178842,tops
206238694,jewellery
42058283,tops
202209387,jewellery
131061865,shoes
175933942,bottoms
174423129,bottoms
182000351,jewellery
62305764,shoes
35284976,jewellery
197332338,tops
78515742,tops
209170542,tops
207781042,shoes
188157266,tops
157523396,shoes
170162876,tops
46139653,shoes
155418437,shoes
156978744,tops
168100351,bottoms
210506637,tops
210458578,bottoms
164112130,bottoms
186518667,tops
178550371,jewellery
195902399,shoes
52014227,shoes
86907471,tops
105137217,shoes
202731034,bottoms
161596079,tops
122696306,shoes
156365275,shoes
68189037,shoes
182491337,tops
59667008,shoes
210101624,tops
124146847,tops
174489040,tops
208410650,bottoms
196133575,bottoms
158146524,shoes
182995674,jewellery
172273046,bottoms
171103172,shoes
179662563,tops
161588072,bottoms
136141942,tops
138235993,jewellery
163490174,shoes
176922449,tops
212379667,shoes
100880596,tops
122507339,jewellery
121107388,tops
178144281,accessories
212371417,jewellery
212856757,tops
212727320,jewellery
206069472,bottoms
30793783,jewellery
157103658,jewellery
204528362,tops
202318756,bottoms
168363062,tops
200160525,bottoms
121315639,bottoms
103507456,tops
149200458,jewellery
66215175,bottoms
80162640,shoes
208670213,tops
180774184,bottoms
103067482,bottoms
120613994,bottoms
169365225,tops
112691904,accessories
106392535,jewellery
127530091,tops
99645029,jewellery
203892517,jewellery
196556131,bottoms
204127051,jewellery
210411210,tops
211603432,jewellery
200175407,jewellery
156925498,shoes
176732015,jewellery
139111035,jewellery
213498305,jewellery
176104522,bottoms
66038878,shoes
210199174,jewellery
127256883,tops
192962770,shoes
195429838,shoes
163601732,shoes
57483327,jewellery
202977430,tops
136849118,shoes
193577455,jewellery
214342614,shoes
144873395,accessories
189244996,tops
173758132,shoes
171331256,shoes
46500017,jewellery
48032262,bottoms
209897831,bottoms
171914188,accessories
33745825,tops
205823740,shoes
136455154,bottoms
110047309,tops
214590803,tops
134534911,tops
68639555,shoes
197153931,shoes
150891256,bottoms
207007352,shoes
127671639,shoes
211907464,shoes
211402321,jewellery
22755095,bottoms
170216585,jewellery
141601011,jewellery
205184298,shoes
184498601,accessories
140817173,shoes
185979462,tops
189887140,accessories
173709178,jewellery
70150034,tops
68520244,bottoms
200873314,jewellery
133881463,shoes
166323430,tops
195842978,jewellery
102888892,jewellery
166083960,shoes
145278463,shoes
166812512,jewellery
190178358,jewellery
133557533,tops
71479862,accessories
203134489,jewellery
200478667,tops
213910921,tops
210147942,shoes
172712929,shoes
137702252,tops
182697493,shoes
180001774,jewellery
94762243,tops
172326100,tops
144032873,shoes
188643096,shoes
154691040,jewellery
197868835,tops
172403921,jewellery
172008715,bottoms
211981382,jewellery
101280686,tops
181060169,accessories
161217851,tops
187549300,jewellery
151867447,jewellery
201977123,shoes
161475115,bottoms
119816062,tops
208093102,shoes
5746481,shoes
209256253,tops
177253633,tops
185314248,shoes
51837814,shoes
176704816,tops
50333905,bottoms
165674515,shoes
137972440,accessories
148546445,shoes
201915433,jewellery
161040782,jewellery
184952297,shoes
197420724,shoes
122688137,shoes
193827650,tops
156483128,jewellery
70843328,jewellery
210270103,jewellery
192778732,shoes
183404805,shoes
160029674,tops
157784711,bottoms
137786349,tops
194643553,bottoms
177475066,jewellery
206827069,bottoms
168471093,jewellery
208303338,jewellery
205452654,bottoms
200717157,tops
154532719,shoes
203669213,shoes
186692370,tops
153260429,jewellery
135865562,bottoms
158284767,bottoms
197557048,shoes
116419715,tops
184010324,jewellery
168297021,jewellery
182485141,shoes
195499143,tops
201824722,shoes
127907039,jewellery
73653540,tops
128239204,bottoms
87597826,shoes
89387426,tops
200250474,tops
206871527,jewellery
198233188,jewellery
203589403,tops
205233329,shoes
83842858,bottoms
193488092,tops
164030490,jewellery
191697281,shoes
86194367,accessories
109493786,jewellery
194127315,shoes
66611502,tops
125904372,bottoms
199647457,jewellery
202736057,bottoms
82599651,tops
164050125,jewellery
201358970,tops
211163378,shoes
149301241,jewellery
208760790,jewellery
172802447,bottoms
133241822,shoes
188804852,jewellery
63851228,bottoms
169253567,jewellery
139304486,tops
127612975,accessories
157663561,shoes
214385680,shoes
119545520,shoes
188268914,shoes
208836733,accessories
133374064,jewellery
214631094,bottoms
208513983,tops
129310110,jewellery
179099888,jewellery
138958806,shoes
214631099,tops
60089142,tops
183357291,shoes
164426154,tops
164372629,jewellery
180179802,bottoms
185072226,shoes
141819508,tops
207922706,jewellery
151371936,jewellery
187400252,jewellery
200727306,shoes
194472077,jewellery
184382743,shoes
170121196,accessories
162009375,bottoms
153561966,jewellery
80511762,jewellery
212037423,shoes
137496971,shoes
204699204,accessories
104026222,tops
206640791,tops
197003993,tops
183328813,shoes
139515555,jewellery
149983011,jewellery
191304384,shoes
96695918,tops
163748486,shoes
78028932,jewellery
202329502,jewellery
209769737,jewellery
67985811,shoes
203551771,jewellery
181339814,bottoms
120918107,jewellery
180370242,shoes
